Start,Duration,Class of Type,Event Type,Kind of Object,Event Object,Comment,Tag,Status
2021-11-14 23:00,480,Unclassified,Circadian,Unclassified,,,,Done
2021-11-15 07:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-15 07:30,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-15 08:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-15 08:30,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-15 09:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-15 09:30,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-15 10:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-15 10:30,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-15 11:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-15 11:30,30,Unclassified,Consume,Unclassified,Podcast,,,Done
2021-11-15 12:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-15 12:30,30,Unclassified,Consume,Unclassified,Podcast,,,Done
2021-11-15 13:00,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-11-15 13:30,30,Unclassified,Connect,Unclassified,Partner,Lunch,,Done
2021-11-15 14:00,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-15 14:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-15 15:00,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-15 15:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-15 16:00,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-15 16:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-15 17:00,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-15 17:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-15 18:00,30,Unclassified,Connect,Unclassified,Partner,Hours Tracking Sharing,,Done
2021-11-15 18:30,60,Unclassified,Consume,Unclassified,Podcast,Offline,,Done
2021-11-15 19:30,30,Unclassified,Consume,Unclassified,Podcast,,,Done
2021-11-15 20:00,30,Unclassified,Connect,Unclassified,Partner,Meta conversation ,,Done
2021-11-15 20:30,30,Unclassified,Connect,Unclassified,Partner,Dinner,,Done
2021-11-15 21:00,60,Unclassified,Connect,Unclassified,Partner,Bread and wind down,,Done
2021-11-15 22:00,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-11-15 22:30,30,Unclassified,Connect,Unclassified,Partner,Pillow Talk,,Done
2021-11-15 23:00,510,Unclassified,Circadian,Unclassified,,,,Done
2021-11-16 07:30,60,Unclassified,Connect,Unclassified,Partner,Bread making ,,Done
2021-11-16 08:30,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-11-16 09:00,30,Unclassified,Connect,Unclassified,Partner,Breakfast,,Done
2021-11-16 09:30,30,Unclassified,Connect,Unclassified,Partner,Breakfast clean up ,,Done
2021-11-16 10:00,30,Unclassified,Career,Unclassified,Governance,,,Done
2021-11-16 10:30,30,Unclassified,Consume,Unclassified,Podcast,"Hysteria
Transit Mountbatten to Newton",,Done
2021-11-16 11:00,60,Unclassified,Connect,Unclassified,Therapy,ASD Psych Eval,,Done
2021-11-16 12:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-16 12:30,30,Unclassified,Care,Unclassified,Walking,Transit Newton to Home,,Done
2021-11-16 13:00,30,Unclassified,Career,Unclassified,Troubleshoot,Inbox dleete,,Done
2021-11-16 13:30,30,Unclassified,Consume,Unclassified,,,,Done
2021-11-16 14:00,30,Unclassified,Career,Unclassified,Meeting,Chat Sharing,,Done
2021-11-16 14:30,30,Unclassified,Career,Unclassified,Meeting,1:1 Matias,,Done
2021-11-16 15:00,30,Unclassified,Career,Unclassified,Meeting,Grab.com HC meeting,,Done
2021-11-16 15:30,30,Unclassified,Career,Unclassified,Troubleshoot,,,Done
2021-11-16 16:00,30,Unclassified,Career,Unclassified,Project,Aampe,,Done
2021-11-16 16:30,60,Unclassified,Career,Unclassified,Reports,Trident Newsletter ,,Done
2021-11-16 17:30,60,Unclassified,Consume,Unclassified,Books,"
Transit Home to Serangoon",,Done
2021-11-16 18:30,210,Unclassified,Connect,Unclassified,Colleagues,Dinner at Normans,,Done
2021-11-16 22:00,30,Unclassified,Consume,Unclassified,Podcast,Transit Serangoon to Home,,Done
2021-11-16 22:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-16 23:00,30,Unclassified,Consume,Unclassified,Books,The science of trust ,,Done
2021-11-16 23:30,30,Unclassified,Consume,Unclassified,Books,Flow,,Done
2021-11-17 00:00,30,Unclassified,Consume,Unclassified,Books,The right to sex,,Done
2021-11-17 00:30,30,Unclassified,Care,Unclassified,Masturbation,,,Done
2021-11-17 01:00,360,Unclassified,Circadian,Unclassified,,,,Done
2021-11-17 07:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-17 07:30,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-17 08:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-17 08:30,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-17 09:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-17 09:30,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-17 10:00,30,Unclassified,Career,Unclassified,Governance,,,Done
2021-11-17 10:30,30,Unclassified,Career,Unclassified,Troubleshoot,,,Done
2021-11-17 11:00,60,Unclassified,Consume,Unclassified,Movies ,Countdown to Christmas,,Done
2021-11-17 12:00,120,Unclassified,Consume,Unclassified,Movies ,Countdown to Christmas ,,Done
2021-11-17 14:00,30,Unclassified,Consume,Unclassified,Books,Flow,,Done
2021-11-17 14:30,30,Unclassified,Consume,Unclassified,Podcast,"BBC F1 Chequered Flag 
Transit Home to Toa Payoh",,Done
2021-11-17 15:00,60,Unclassified,Care,Unclassified,Walking,"Meals on Wheels
Pod save america",,Done
2021-11-17 16:00,30,Unclassified,Consume,Unclassified,Podcast,"Pod save America 
Grocery",,Done
2021-11-17 16:30,30,Unclassified,Consume,Unclassified,Podcast,"
Transit Novena to home",,Done
2021-11-17 17:00,60,Unclassified,Create,Unclassified,Cooking,,,Done
2021-11-17 18:00,60,Unclassified,Consume,Unclassified,Movies ,"Virgin River
Dinner  ",,Done
2021-11-17 19:00,30,Unclassified,Care,Unclassified,Hygiene,,,Done
2021-11-17 19:30,30,Unclassified,Create,Unclassified,Blog,,,Done
2021-11-17 20:00,60,Unclassified,Connect,Unclassified,Friends,Pb&j call,,Done
2021-11-17 21:00,30,Unclassified,Consume,Unclassified,Books,The right to sex,,Done
2021-11-17 21:30,30,Unclassified,Connect,Unclassified,Family,Call with Mom and dad,,Done
2021-11-17 22:00,30,Unclassified,Connect,Unclassified,Family,Texting with Lee Ann and Tita,,Done
2021-11-17 22:30,60,Unclassified,Care,Unclassified,Yoga,,,Done
2021-11-17 23:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-18 00:00,30,Unclassified,Care,Unclassified,Masturbation,,,Done
2021-11-18 00:30,390,Unclassified,Circadian,Unclassified,,,,Done
2021-11-18 07:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-18 07:30,60,Unclassified,Connect,Unclassified,Colleagues,Breakfast with Amelin,,Done
2021-11-18 08:30,30,Unclassified,Consume,Unclassified,,,,Done
2021-11-18 09:00,60,Unclassified,Connect,Unclassified,Colleagues,Breakfast with Mallely,,Done
2021-11-18 10:00,30,Unclassified,Career,Unclassified,Governance,,,Done
2021-11-18 10:30,60,Unclassified,Career,Unclassified,Reports,Trident Newsletter,,Done
2021-11-18 11:30,60,Unclassified,Career,Unclassified,Governance,,,Done
2021-11-18 12:30,30,Unclassified,Consume,Unclassified,Movies ,Dynasty,,Done
2021-11-18 13:00,30,Unclassified,Career,Unclassified,Meeting,Support group,,Done
2021-11-18 13:30,30,Unclassified,Career,Unclassified,Meeting,1:1 Satya,,Done
2021-11-18 14:00,30,Unclassified,Create,Unclassified,Blog,,,Done
2021-11-18 14:30,30,Unclassified,Career,Unclassified,Troubleshoot,Sulin Playbook,,Done
2021-11-18 15:00,30,Unclassified,Consume,Unclassified,Books,"The science of trust 
Transit home to Tanjong Pagar ",,Done
2021-11-18 15:30,30,Unclassified,Care,Unclassified,Medical,,,Done
2021-11-18 16:00,30,Unclassified,Consume,Unclassified,Podcast,"Pod save the world
Transit Tanjong Pagar to Serangoon",,Done
2021-11-18 16:30,30,Unclassified,Consume,Unclassified,Books,"Flow
Transit Tanjong Pagar to Serangoon",,Done
2021-11-18 17:00,30,Unclassified,Consume,Unclassified,Books,Flow,,Done
2021-11-18 17:30,90,Unclassified,Care,Unclassified,Yoga,Yoga zen at Serangoon,,Done
2021-11-18 19:00,60,Unclassified,Consume,Unclassified,,Transit Serangoon to Home,,Done
2021-11-18 20:00,60,Unclassified,Create,Unclassified,Let Leni Lead,Future Media Empire,,Done
2021-11-18 21:00,60,Unclassified,Connect,Unclassified,Therapy,Openrelating,,Done
2021-11-18 22:00,30,Unclassified,Create,Unclassified,Let Leni Lead,Notes and debrief ,,Done
2021-11-18 22:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-18 23:00,30,Unclassified,Consume,Unclassified,Books,,,Done
2021-11-18 23:30,450,Unclassified,Circadian,Unclassified,,,,Done
2021-11-19 07:00,30,Unclassified,Create,Unclassified,Cooking,"Breakfast
The weeds",,Done
2021-11-19 07:30,30,Unclassified,Create,Unclassified,Cooking,,,Done
2021-11-19 08:00,60,Unclassified,Connect,Unclassified,Partner,,,Done
2021-11-19 09:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-19 09:30,30,Unclassified,Career,Unclassified,Governance,,,Done
2021-11-19 10:00,30,Unclassified,Career,Unclassified,Troubleshoot,,,Done
2021-11-19 10:30,30,Unclassified,Career,Unclassified,Meeting,,,Done
2021-11-19 11:00,60,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-19 12:00,30,Unclassified,Create,Unclassified,Cooking,,,Done
2021-11-19 12:30,90,Unclassified,Connect,Unclassified,Partner,,,Done
2021-11-19 14:00,30,Unclassified,Career,Unclassified,Troubleshoot,,,Done
2021-11-19 14:30,30,Unclassified,Career,Unclassified,Governance,Listing day photo ,,Done
2021-11-19 15:00,30,Unclassified,Consume,Unclassified,Podcast,"Pod save the world
Transit home to Novena ",,Done
2021-11-19 15:30,30,Unclassified,Care,Unclassified,Medical,,,Done
2021-11-19 16:00,30,Unclassified,Consume,Unclassified,Podcast,"Pod Save America
Transit Novena to Home",,Done
2021-11-19 16:30,30,Unclassified,Career,Unclassified,Governance,,,Done
2021-11-19 17:00,30,Unclassified,Care,Unclassified,Walking,"3KM Novena 
Pod save America ",,Done
2021-11-19 17:30,30,Unclassified,Consume,Unclassified,Podcast,"Saved for Later
Getting ready ",,Done
2021-11-19 18:00,30,Unclassified,Consume,Unclassified,Podcast,"The waves
Transit Home to Bugis ",,Done
2021-11-19 18:30,30,Unclassified,Consume,Unclassified,,,,Done
2021-11-19 19:00,30,Unclassified,Connect,Unclassified,Partner,Dinner,,Done
2021-11-19 19:30,30,Unclassified,Connect,Unclassified,Partner,Macro,,Done
2021-11-19 20:00,30,Unclassified,Connect,Unclassified,Partner,Transit Bugis to Mountbatten ,,Done
2021-11-19 20:30,30,Unclassified,Connect,Unclassified,Partner,Wind down,,Done
2021-11-19 21:00,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-11-19 21:30,30,Unclassified,Connect,Unclassified,Partner,Pillow talk,,Done
2021-11-19 22:00,540,Unclassified,Circadian,Unclassified,,,,Done
2021-11-20 07:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-20 07:30,30,Unclassified,Circadian,Unclassified,,,,Done
2021-11-20 08:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-20 08:30,60,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-11-20 09:30,30,Unclassified,Connect,Unclassified,Partner,Breakfast ,,Done
2021-11-20 10:00,30,Unclassified,Connect,Unclassified,Partner,Laundry,,Done
2021-11-20 10:30,180,Unclassified,Connect,Unclassified,Partner,Romance charter ,,Done
2021-11-20 13:30,60,Unclassified,Connect,Unclassified,Partner,Debrief and Hinge ,,Done
2021-11-20 14:30,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-11-20 15:00,60,Unclassified,Connect,Unclassified,Partner,Lunch,,Done
2021-11-20 16:00,60,Unclassified,Consume,Unclassified,Podcast,"Keep it
Grocery ",,Done
2021-11-20 17:00,30,Unclassified,Care,Unclassified,Hygiene,Booze at the Bahru with Elaine,,Done
2021-11-20 17:30,30,Unclassified,Consume,Unclassified,Podcast,"Keep it
Transit Mountbatten to Tiong Bahru ",,Done
2021-11-20 18:00,150,Unclassified,Connect,Unclassified,Colleagues,Booze at the Bahru with Elaine,,Done
2021-11-20 20:30,30,Unclassified,Consume,Unclassified,,,,Done
2021-11-20 21:00,60,Unclassified,Create,Unclassified,Podcast,BMIH Recording ,,Done
2021-11-20 22:00,60,Unclassified,Consume,Unclassified,Books,,,Done
2021-11-20 23:00,450,Unclassified,Circadian,Unclassified,,,,Done
2021-11-21 06:30,60,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-21 07:30,90,Unclassified,Care,Unclassified,Hiking,,,Done
2021-11-21 09:00,90,Unclassified,Connect,Unclassified,Friends,,,Done
2021-11-21 10:30,30,Unclassified,Consume,Unclassified,Music,"Daily mix 
Clean up ",,Done
2021-11-21 11:00,30,Unclassified,Connect,Unclassified,Friends,AJP,,Done
2021-11-21 11:30,30,Unclassified,Create,Unclassified,Let Leni Lead,AJP,,Done
2021-11-21 12:00,30,Unclassified,Consume,Unclassified,Podcast,"Keep It
Laundry",,Done
2021-11-21 12:30,30,Unclassified,Consume,Unclassified,Podcast,"Keep It
Transit Home to Orchard",,Done
2021-11-21 13:00,30,Unclassified,Care,Unclassified,Massage,,,Done
2021-11-21 13:30,30,Unclassified,Consume,Unclassified,Podcast,"F1 Chequered Flag 
Transit Orchard to Home",,Done
2021-11-21 14:00,60,Unclassified,Consume,Unclassified,Movies ,Countdown to Christmas ,,Done
2021-11-21 15:00,30,Unclassified,Consume,Unclassified,Podcast,"F1 Chequered Flag 
Transit Home to Serangoon",,Done
2021-11-21 15:30,30,Unclassified,Consume,Unclassified,Podcast,"
Transit Home to Serangoon",,Done
2021-11-21 16:00,90,Unclassified,Connect,Unclassified,Family,,,Done
2021-11-21 17:30,30,Unclassified,Consume,Unclassified,,,,Done
2021-11-21 18:00,60,Unclassified,Care,Unclassified,Yoga,,,Done
2021-11-21 19:00,30,Unclassified,Consume,Unclassified,Podcast,"Lovett or Leave It
Transit Serangoon to Home ",,Done
2021-11-21 19:30,30,Unclassified,Consume,Unclassified,,"Lovett or leave It 
Transit Serangoon to Home ",,Done
2021-11-21 20:00,60,Unclassified,Consume,Unclassified,Movies ,Countdown to Christmas ,,Done
2021-11-21 21:00,60,Unclassified,Connect,Unclassified,Friends,,,Done
2021-11-21 22:00,120,Unclassified,Consume,Unclassified,Sports,F1 Qatar,,Done
2021-11-22 00:00,420,Unclassified,Circadian,Unclassified,,,,Done
2021-11-22 07:00,60,Unclassified,Consume,Unclassified,Podcast,F1 Chequered Flag ,,Done
2021-11-22 08:00,90,Unclassified,Connect,Unclassified,Partner,,,Done
2021-11-22 09:30,30,Unclassified,Career,Unclassified,Governance,,,Done
2021-11-22 10:00,30,Unclassified,Career,Unclassified,Troubleshoot,,,Done
2021-11-22 10:30,30,Unclassified,Career,Unclassified,Reports,Trident ,,Done
2021-11-22 11:00,60,Unclassified,Career,Unclassified,Troubleshoot,Ematic Transactional,,Done
2021-11-22 12:00,60,Unclassified,Consume,Unclassified,,Usability Improvements ,,Done
2021-11-22 13:00,60,Unclassified,Connect,Unclassified,Partner,,,Done
2021-11-22 14:00,60,Unclassified,Career,Unclassified,Meeting,Roadmap ,,Done
2021-11-22 15:00,30,Unclassified,Create,Unclassified,Podcast,"BMIH editing
Uploaded wrong content ",,Done
2021-11-22 15:30,30,Unclassified,Connect,Unclassified,Therapy,Personality assessment ,,Done
2021-11-22 16:00,30,Unclassified,Career,Unclassified,Reports,Trident Newsletter ,,Done
2021-11-22 16:30,30,Unclassified,Consume,Unclassified,Books,The science of trust,,Done
2021-11-22 17:00,60,Unclassified,Consume,Unclassified,Books,Flow,,Done
2021-11-22 18:00,30,Unclassified,Connect,Unclassified,Partner,"Weekly Tables
Backlog",,Done
2021-11-22 18:30,60,Unclassified,Consume,Unclassified,Books,The right to sex,,Done
2021-11-22 19:30,30,Unclassified,Connect,Unclassified,Partner,Papaya and Bread,,Done
2021-11-22 20:00,150,Unclassified,Connect,Unclassified,Partner,Active conversations ,,Done
2021-11-22 22:30,30,Unclassified,Connect,Unclassified,Partner,Wind xown,,Done
2021-11-22 23:00,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-11-22 23:30,450,Unclassified,Circadian,Unclassified,,,,Done
2021-11-23 07:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-23 07:30,30,Unclassified,Connect,Unclassified,Partner,,,Done
2021-11-23 08:00,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-11-23 08:30,30,Unclassified,Connect,Unclassified,Partner,Breakfast,,Done
2021-11-23 09:00,60,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-23 10:00,60,Unclassified,Consume,Unclassified,Podcast,Transit Mountbatten to Home ,,Done
2021-11-23 11:00,60,Unclassified,Career,Unclassified,Meeting,All Hands,,Done
2021-11-23 12:00,120,Unclassified,Consume,Unclassified,Movies ,Countdown to Christmas,,Done
2021-11-23 14:00,30,Unclassified,Career,Unclassified,Meeting,1:1 Hui Ling,,Done
2021-11-23 14:30,30,Unclassified,Career,Unclassified,Meeting,Support Group ,,Done
2021-11-23 15:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-23 15:30,60,Unclassified,Consume,Unclassified,Podcast,"Offline with Jon Favreau
Grocery",,Done
2021-11-23 16:30,60,Unclassified,Consume,Unclassified,Podcast,Transit Home to Robertson Quay,,Done
2021-11-23 17:30,60,Unclassified,Care,Unclassified,Yoga,,,Done
2021-11-23 18:30,30,Unclassified,Consume,Unclassified,Podcast,Transit Robertson Quay to Home,,Done
2021-11-23 19:00,60,Unclassified,Create,Unclassified,Let Leni Lead,,,Done
2021-11-23 20:00,30,Unclassified,Consume,Unclassified,Movies ,Grace and Frankie ,,Done
2021-11-23 20:30,90,Unclassified,Create,Unclassified,Podcast,BMIH editing ,,Done
2021-11-23 22:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-23 22:30,30,Unclassified,Consume,Unclassified,Books,,,Done
2021-11-23 23:00,510,Unclassified,Circadian,Unclassified,,,,Done
2021-11-24 07:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-24 08:00,60,Unclassified,Connect,Unclassified,Therapy,Polyammering,,Done
2021-11-24 09:00,30,Unclassified,Career,Unclassified,Governance,,,Done
2021-11-24 09:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-24 10:00,30,Unclassified,Career,Unclassified,Governance,,,Done
2021-11-24 10:30,30,Unclassified,Career,Unclassified,Troubleshoot,,,Done
2021-11-24 11:00,60,Unclassified,Career,Unclassified,Meeting,Product x Marketing ,,Done
2021-11-24 12:00,30,Unclassified,Consume,Unclassified,Podcast,"Pod save America
Transit Home to Bugis",,Done
2021-11-24 12:30,90,Unclassified,Connect,Unclassified,Colleagues,Lunch with Marco,,Done
2021-11-24 14:00,30,Unclassified,Consume,Unclassified,Podcast,Pod save America ,,Done
2021-11-24 14:30,30,Unclassified,Career,Unclassified,Project,Aampe PH content,,Done
2021-11-24 15:00,30,Unclassified,Consume,Unclassified,Podcast,"Hex and the city 
Transit Home to Toa Payoh",,Done
2021-11-24 15:30,30,Unclassified,Care,Unclassified,Walking,"Meals on Wheels

Hex and the city",,Done
2021-11-24 16:00,30,Unclassified,Care,Unclassified,Walking,"Meals on Wheels
Bbc the real story",,Done
2021-11-24 16:30,30,Unclassified,Consume,Unclassified,Podcast,"Vox Conversations
Transit Toa Payoh to home",,Done
2021-11-24 17:00,30,Unclassified,Create,Unclassified,Podcast,Stalking Spurs Prep,,Done
2021-11-24 17:30,30,Unclassified,Consume,Unclassified,Movies ,Selling Sunset,,Done
2021-11-24 18:00,60,Unclassified,Create,Unclassified,Let Leni Lead,Call with Khriz,,Done
2021-11-24 19:00,30,Unclassified,Consume,Unclassified,,,,Done
2021-11-24 19:30,60,Unclassified,Create,Unclassified,Education,ABCD pre Event ,,Done
2021-11-24 20:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-24 21:00,60,Unclassified,Create,Unclassified,Podcast,Stalking Spurs Recording,,Done
2021-11-24 22:00,60,Unclassified,Consume,Unclassified,Books,,,Done
2021-11-24 23:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-24 23:30,510,Unclassified,Circadian,Unclassified,,,,Done
2021-11-25 08:00,90,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-11-25 09:30,30,Unclassified,Create,Unclassified,Podcast,Stalking Spurs Editing,,Done
